Warehouse,Location,Pickable,Sellable,"Pick Priority","Transfer bin",Staging,Quantity,Type
Primary,X3-18-C-P01,No,Yes,99,No,No,82,Pallet
Primary,X3-18-C-P02,No,Yes,99,No,No,228,Pallet
Primary,X3-18-D-PO1,No,Yes,1,No,No,50,Pallet
Primary,X3-18-D-PO2,No,Yes,1,No,No,654,Pallet
Primary,X3-19-A-P01,Yes,Yes,99,No,No,48,Pallet
Primary,X3-19-A-P02,Yes,Yes,99,No,No,299,Pallet
Primary,X3-19-B-P01,No,Yes,99,No,No,874,Pallet
Primary,X3-19-B-P02,No,Yes,99,No,No,220,Pallet
Primary,X3-19-C-P02,No,Yes,99,No,No,3670,Pallet
Primary,X3-20-A-P01,Yes,Yes,99,No,No,1173,Pallet
Primary,X3-20-A-P02,Yes,Yes,99,No,No,2962,Pallet
Primary,X3-20-B-P01,No,Yes,99,No,No,41,Pallet
Primary,X3-20-B-P02,No,Yes,99,No,No,14,Pallet
Primary,X3-20-C-P01,No,Yes,99,No,No,40,Pallet
Primary,X3-20-C-P02,No,Yes,99,No,No,80,Pallet
Primary,X3-20-D-PO1,No,Yes,1,No,No,50,Pallet
Primary,X3-20-D-PO2,No,Yes,1,No,No,455,Pallet
Primary,X3-21-A-P01,Yes,Yes,99,No,No,859,Pallet
Primary,X3-21-A-P02,No,Yes,99,No,No,30,Pallet
Primary,X3-21-B-P01,No,Yes,99,No,No,17,Pallet
Primary,X3-21-B-P02,No,Yes,99,No,No,19,Pallet
Primary,X3-21-C-P01,No,Yes,99,No,No,453,Pallet
Primary,X3-21-C-P02,No,Yes,99,No,No,9,Pallet
Primary,X3-21-D-PO1,No,Yes,1,No,No,227,Pallet
Primary,X3-21-D-PO2,No,Yes,1,No,No,9,Pallet
Primary,X3-22-A-P01,Yes,Yes,99,No,No,18,Pallet
Primary,X3-22-A-P02,Yes,Yes,99,No,No,716,Pallet
Primary,X3-22-B-P01,No,Yes,99,No,No,356,Pallet
Primary,X3-22-B-P02,Yes,Yes,99,No,No,204,Pallet
Primary,X3-22-C-P02,No,Yes,99,No,No,108,Pallet
Primary,X3-22-D-PO1,No,Yes,1,No,No,54,Pallet
Primary,X3-22-D-PO2,No,Yes,1,No,No,69,Pallet
Primary,X3-23-A-P01,Yes,Yes,99,No,No,132,Pallet
Primary,X3-23-A-P02,Yes,Yes,99,No,No,127,Pallet
Primary,X3-23-B-P01,No,Yes,99,No,No,269,Pallet
Primary,X3-23-B-P02,No,Yes,99,No,No,74,Pallet
Primary,X3-23-C-P01,No,Yes,99,No,No,621,Pallet
Primary,X3-23-C-P02,No,Yes,99,No,No,211,Pallet
Primary,X3-23-D-PO1,No,Yes,1,No,No,144,Pallet
Primary,X3-23-D-PO2,No,Yes,1,No,No,212,Pallet
Primary,X3-24-A-P01,Yes,Yes,99,No,No,408,Pallet
Primary,X3-24-A-P02,Yes,Yes,99,No,No,52,Pallet
Primary,X3-24-B-P01,No,Yes,99,No,No,3834,Pallet
Primary,X3-24-B-P02,No,Yes,99,No,No,3,Pallet
Primary,X3-24-C-P01,No,Yes,99,No,No,106,Pallet
Primary,X3-24-C-P02,No,Yes,99,No,No,45,Pallet
Primary,X3-24-D-PO1,No,Yes,1,No,No,21,Pallet
Primary,X3-24-D-PO2,No,Yes,1,No,No,1,Pallet
Primary,X3-25-A-P01,Yes,Yes,99,No,No,3000,Pallet
Primary,X3-25-A-P02,Yes,Yes,99,No,No,228,Pallet
Primary,X3-25-B-P01,No,Yes,99,No,No,117,Pallet
Primary,X3-25-B-P02,No,Yes,99,No,No,119,Pallet
Primary,X3-25-C-P01,No,Yes,99,No,No,87,Pallet
Primary,X3-25-C-P02,No,Yes,99,No,No,456,Pallet
Primary,X3-25-D-PO1,No,Yes,1,No,No,272,Pallet
Primary,X3-25-D-PO2,No,Yes,1,No,No,15,Pallet
Primary,X4-01-A-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-01-A-04,Yes,Yes,1,No,No,8,Bin
Primary,X4-01-A-05,Yes,Yes,1,No,No,5425,Bin
Primary,X4-01-A-06,Yes,Yes,1,No,No,4,Bin
Primary,X4-01-A-07,Yes,Yes,1,No,No,420,Bin
Primary,X4-01-B-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-01-B-02,Yes,Yes,1,No,No,5,Bin
Primary,X4-01-B-03,Yes,Yes,1,No,No,12,Bin
Primary,X4-01-B-04,Yes,Yes,1,No,No,10,Bin
Primary,X4-01-B-05,Yes,Yes,1,No,No,4,Bin
Primary,X4-01-B-07,Yes,Yes,1,No,No,1,Bin
Primary,X4-01-C-02,Yes,Yes,1,No,No,16,Bin
Primary,X4-01-C-03,Yes,Yes,1,No,No,12,Bin
Primary,X4-01-C-04,Yes,Yes,1,No,No,9,Bin
Primary,X4-01-C-05,Yes,Yes,1,No,No,16,Bin
Primary,X4-01-C-06,Yes,Yes,1,No,No,89,Bin
Primary,X4-01-C-07,Yes,Yes,1,No,No,6,Bin
Primary,X4-01-D-01,Yes,Yes,1,No,No,28,Bin
Primary,X4-01-D-02,Yes,Yes,1,No,No,1,Bin
Primary,X4-01-D-04,Yes,Yes,1,No,No,3,Bin
Primary,X4-01-D-06,Yes,Yes,1,No,No,2,Bin
Primary,X4-01-D-07,Yes,Yes,1,No,No,1,Bin
Primary,X4-01-E-01,No,Yes,1,No,No,1,Bin
Primary,X4-01-E-02,No,Yes,1,No,No,12,Bin
Primary,X4-01-E-03,No,Yes,1,No,No,16,Bin
Primary,X4-01-E-06,No,Yes,1,No,No,1,Bin
Primary,X4-01-E-07,No,Yes,1,No,No,22,Bin
Primary,X4-01-F-P01,No,Yes,1,No,No,1,Pallet
Primary,X4-01-F-P02,Yes,Yes,1,No,No,82,Pallet
Primary,X4-01-G-P01,No,Yes,1,No,No,214,Pallet
Primary,X4-01-G-P02,No,Yes,1,No,No,8,Pallet
Primary,X4-01-H-P01,No,Yes,1,No,No,214,Pallet
Primary,X4-01-H-P02,No,Yes,1,No,No,1138,Pallet
Primary,X4-02-A-01,Yes,Yes,1,No,No,4,Bin
Primary,X4-02-A-03,Yes,Yes,1,No,No,5,Bin
Primary,X4-02-A-04,Yes,Yes,1,No,No,4,Bin
Primary,X4-02-A-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-02-A-07,Yes,Yes,1,No,No,2,Bin
Primary,X4-02-B-01,Yes,Yes,1,No,No,17,Bin
Primary,X4-02-B-02,Yes,Yes,1,No,No,17,Bin
Primary,X4-02-B-03,Yes,Yes,1,No,No,4,Bin
Primary,X4-02-B-04,Yes,Yes,1,No,No,3,Bin
Primary,X4-02-B-05,Yes,Yes,1,No,No,1,Bin
Primary,X4-02-C-01,Yes,Yes,1,No,No,2,Bin
Primary,X4-02-C-02,Yes,Yes,1,No,No,45,Bin
Primary,X4-02-C-04,Yes,Yes,1,No,No,5,Bin
Primary,X4-02-C-05,Yes,Yes,1,No,No,38,Bin
Primary,X4-02-C-06,Yes,Yes,1,No,No,2,Bin
Primary,X4-02-D-01,Yes,Yes,1,No,No,13,Bin
Primary,X4-02-D-02,Yes,Yes,1,No,No,14,Bin
Primary,X4-02-D-03,Yes,Yes,1,No,No,1,Bin
Primary,X4-02-D-04,Yes,Yes,1,No,No,2,Bin
Primary,X4-02-D-05,Yes,Yes,1,No,No,3,Bin
Primary,X4-02-E-01,No,Yes,1,No,No,40,Bin
Primary,X4-02-E-02,No,Yes,1,No,No,1,Bin
Primary,X4-02-E-03,No,Yes,1,No,No,40,Bin
Primary,X4-02-E-04,No,Yes,1,No,No,17,Bin
Primary,X4-02-F-P01,No,Yes,1,No,No,354,Pallet
Primary,X4-02-F-P02,No,Yes,1,No,No,3,Pallet
Primary,X4-02-G-P01,Yes,Yes,1,No,No,1434,Pallet
Primary,X4-02-H-P01,No,Yes,1,No,No,16,Pallet
Primary,X4-03-A-01,Yes,Yes,1,No,No,8,Bin
Primary,X4-03-A-02,Yes,Yes,1,No,No,6,Bin
Primary,X4-03-A-03,Yes,Yes,1,No,No,6,Bin
Primary,X4-03-A-04,Yes,Yes,1,No,No,13,Bin
Primary,X4-03-A-05,Yes,Yes,1,No,No,4,Bin
Primary,X4-03-A-06,Yes,Yes,1,No,No,98,Bin
Primary,X4-03-A-07,Yes,Yes,1,No,No,21,Bin
Primary,X4-03-B-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-03-B-02,Yes,Yes,1,No,No,18,Bin
Primary,X4-03-B-03,Yes,Yes,1,No,No,16,Bin
Primary,X4-03-B-04,Yes,Yes,1,No,No,2,Bin
Primary,X4-03-B-05,Yes,Yes,1,No,No,10,Bin
Primary,X4-03-B-06,Yes,Yes,1,No,No,10,Bin
Primary,X4-03-B-07,Yes,Yes,1,No,No,1,Bin
Primary,X4-03-C-03,Yes,Yes,1,No,No,40,Bin
Primary,X4-03-C-04,Yes,Yes,1,No,No,2,Bin
Primary,X4-03-C-05,Yes,Yes,1,No,No,1,Bin
Primary,X4-03-C-06,Yes,Yes,1,No,No,11,Bin
Primary,X4-03-D-01,Yes,Yes,1,No,No,43,Bin
Primary,X4-03-D-03,Yes,Yes,1,No,No,1,Bin
Primary,X4-03-D-05,Yes,Yes,1,No,No,31,Bin
Primary,X4-03-D-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-03-D-07,Yes,Yes,1,No,No,6,Bin
Primary,X4-03-E-01,No,Yes,1,No,No,17,Bin
Primary,X4-03-E-02,No,Yes,1,No,No,20,Bin
Primary,X4-03-E-03,No,Yes,1,No,No,39,Bin
Primary,X4-03-E-05,No,Yes,1,No,No,4,Bin
Primary,X4-03-F-P01,No,Yes,1,No,No,279,Pallet
Primary,X4-03-G-P01,No,Yes,1,No,No,66,Pallet
Primary,X4-03-G-P02,No,Yes,1,No,No,95,Pallet
Primary,X4-03-H-P01,No,Yes,1,No,No,93,Pallet
Primary,X4-04-A-01,Yes,Yes,1,No,No,14,Bin
Primary,X4-04-A-02,Yes,Yes,1,No,No,5,Bin
Primary,X4-04-A-04,Yes,Yes,1,No,No,31,Bin
Primary,X4-04-A-P02,Yes,Yes,99,No,No,1296,Pallet
Primary,X4-04-B-01,Yes,Yes,1,No,No,9,Bin
Primary,X4-04-B-03,Yes,Yes,1,No,No,7,Bin
Primary,X4-04-B-06,Yes,Yes,1,No,No,8,Bin
Primary,X4-04-C-01,Yes,Yes,1,No,No,5,Bin
Primary,X4-04-C-03,Yes,Yes,1,No,No,1,Bin
Primary,X4-04-C-05,Yes,Yes,1,No,No,2,Bin
Primary,X4-04-C-06,Yes,Yes,1,No,No,5,Bin
Primary,X4-04-C-07,Yes,Yes,1,No,No,19,Bin
Primary,X4-04-D-01,Yes,Yes,1,No,No,2,Bin
Primary,X4-04-D-02,Yes,Yes,1,No,No,6,Bin
Primary,X4-04-D-03,Yes,Yes,1,No,No,5,Bin
Primary,X4-04-D-05,Yes,Yes,1,No,No,5,Bin
Primary,X4-04-D-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-04-D-07,Yes,Yes,1,No,No,1,Bin
Primary,X4-04-E-01,No,Yes,1,No,No,10,Bin
Primary,X4-04-E-02,No,Yes,1,No,No,12,Bin
Primary,X4-04-E-04,No,Yes,1,No,No,168,Bin
Primary,X4-04-E-05,No,Yes,1,No,No,10,Bin
Primary,X4-04-F-P01,No,Yes,1,No,No,17,Pallet
Primary,X4-04-F-P02,No,Yes,1,No,No,1,Pallet
Primary,X4-04-G-P01,No,Yes,1,No,No,75,Pallet
Primary,X4-04-G-P02,No,Yes,1,No,No,1,Pallet
Primary,X4-05-A-01,Yes,Yes,1,No,No,5,Bin
Primary,X4-05-A-02,Yes,Yes,1,No,No,12,Bin
Primary,X4-05-A-03,Yes,Yes,1,No,No,47,Bin
Primary,X4-05-A-04,Yes,Yes,1,No,No,23,Bin
Primary,X4-05-A-05,Yes,Yes,1,No,No,2,Bin
Primary,X4-05-B-01,Yes,Yes,1,No,No,12,Bin
Primary,X4-05-B-02,Yes,Yes,1,No,No,6,Bin
Primary,X4-05-B-04,Yes,Yes,1,No,No,12,Bin
Primary,X4-05-B-05,Yes,Yes,1,No,No,32,Bin
Primary,X4-05-B-06,Yes,Yes,1,No,No,2,Bin
Primary,X4-05-C-01,Yes,Yes,1,No,No,8,Bin
Primary,X4-05-C-02,Yes,Yes,1,No,No,1,Bin
Primary,X4-05-C-03,Yes,Yes,1,No,No,2,Bin
Primary,X4-05-C-04,Yes,Yes,1,No,No,90,Bin
Primary,X4-05-C-05,Yes,Yes,1,No,No,2,Bin
Primary,X4-05-C-06,Yes,Yes,1,No,No,16,Bin
Primary,X4-05-C-P01,Yes,Yes,99,No,No,20,Pallet
Primary,X4-05-C-P02,Yes,Yes,99,No,No,129,Pallet
Primary,X4-05-D-01,Yes,Yes,1,No,No,3,Bin
Primary,X4-05-D-04,Yes,Yes,1,No,No,6,Bin
Primary,X4-05-E-01,No,Yes,1,No,No,1,Bin
Primary,X4-05-E-02,No,Yes,1,No,No,39,Bin
Primary,X4-05-E-03,No,Yes,1,No,No,1,Bin
Primary,X4-05-E-04,No,Yes,1,No,No,26,Bin
Primary,X4-05-F-P01,No,Yes,1,No,No,18,Pallet
Primary,X4-05-F-P02,No,Yes,1,No,No,58,Pallet
Primary,X4-05-G-P01,No,Yes,1,No,No,34,Pallet
Primary,X4-05-G-P02,No,Yes,1,No,No,774,Pallet
Primary,X4-05-H-P01,No,Yes,1,No,No,405,Pallet
Primary,X4-05-H-P02,No,Yes,1,No,No,418,Pallet
Primary,X4-06-A-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-06-A-02,Yes,Yes,1,No,No,3,Bin
Primary,X4-06-A-03,Yes,Yes,1,No,No,7,Bin
Primary,X4-06-A-04,Yes,Yes,1,No,No,6,Bin
Primary,X4-06-A-05,Yes,Yes,1,No,No,8,Bin
Primary,X4-06-A-06,Yes,Yes,1,No,No,9,Bin
Primary,X4-06-A-07,Yes,Yes,1,No,No,48,Bin
Primary,X4-06-A-P01,Yes,Yes,99,No,No,12,Pallet
Primary,X4-06-B-01,Yes,Yes,1,No,No,8,Bin
Primary,X4-06-B-02,Yes,Yes,1,No,No,55,Bin
Primary,X4-06-B-03,Yes,Yes,1,No,No,3,Bin
Primary,X4-06-B-04,No,Yes,1,No,No,2,Bin
Primary,X4-06-B-05,Yes,Yes,1,No,No,10,Bin
Primary,X4-06-B-06,Yes,Yes,1,No,No,21,Bin
Primary,X4-06-C-01,Yes,Yes,1,No,No,10,Bin
Primary,X4-06-C-02,No,Yes,1,No,No,10,Bin
Primary,X4-06-C-03,Yes,Yes,1,No,No,8,Bin
Primary,X4-06-C-04,Yes,Yes,1,No,No,1,Bin
Primary,X4-06-C-05,Yes,Yes,1,No,No,30,Bin
Primary,X4-06-C-06,Yes,Yes,1,No,No,39,Bin
Primary,X4-06-C-07,Yes,Yes,1,No,No,9,Bin
Primary,X4-06-C-P01,Yes,Yes,99,No,No,117,Pallet
Primary,X4-06-C-P02,Yes,Yes,99,No,No,192,Pallet
Primary,X4-06-D-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-06-D-02,Yes,Yes,1,No,No,52,Bin
Primary,X4-06-D-03,Yes,Yes,1,No,No,5,Bin
Primary,X4-06-D-04,Yes,Yes,1,No,No,3,Bin
Primary,X4-06-D-05,Yes,Yes,1,No,No,44,Bin
Primary,X4-06-D-06,Yes,Yes,1,No,No,30,Bin
Primary,X4-06-E-02,Yes,Yes,1,No,No,1049,Bin
Primary,X4-06-E-03,No,Yes,1,No,No,81,Bin
Primary,X4-06-E-04,No,Yes,1,No,No,32,Bin
Primary,X4-06-E-05,No,Yes,1,No,No,1,Bin
Primary,X4-06-F-P02,No,Yes,1,No,No,51,Pallet
Primary,X4-06-G-P01,No,Yes,1,No,No,1,Pallet
Primary,X4-06-G-P02,No,Yes,1,No,No,797,Pallet
Primary,X4-06-H-P02,No,Yes,1,No,No,136,Pallet
Primary,X4-07-A-01,Yes,Yes,1,No,No,16,Bin
Primary,X4-07-A-02,Yes,Yes,1,No,No,8,Bin
Primary,X4-07-A-04,Yes,Yes,1,No,No,33,Bin
Primary,X4-07-A-06,Yes,Yes,1,No,No,14,Bin
Primary,X4-07-A-07,Yes,Yes,1,No,No,40,Bin
Primary,X4-07-B-02,Yes,Yes,1,No,No,7,Bin
Primary,X4-07-B-03,Yes,Yes,1,No,No,1,Bin
Primary,X4-07-B-04,Yes,Yes,1,No,No,5,Bin
Primary,X4-07-B-05,Yes,Yes,1,No,No,57,Bin
Primary,X4-07-B-06,Yes,Yes,1,No,No,17,Bin
Primary,X4-07-B-07,Yes,Yes,1,No,No,11,Bin
Primary,X4-07-C-02,Yes,Yes,1,No,No,860,Bin
Primary,X4-07-C-04,Yes,Yes,1,No,No,172,Bin
Primary,X4-07-C-05,Yes,Yes,1,No,No,4,Bin
Primary,X4-07-C-06,Yes,Yes,1,No,No,12,Bin
Primary,X4-07-C-07,Yes,Yes,1,No,No,7,Bin
Primary,X4-07-D-01,Yes,Yes,1,No,No,63,Bin
Primary,X4-07-D-02,Yes,Yes,1,No,No,8,Bin
Primary,X4-07-D-03,Yes,Yes,1,No,No,14,Bin
Primary,X4-07-D-04,Yes,Yes,1,No,No,2,Bin
Primary,X4-07-D-05,Yes,Yes,1,No,No,7,Bin
Primary,X4-07-D-06,Yes,Yes,1,No,No,2,Bin
Primary,X4-07-D-P02,Yes,Yes,99,No,No,38,Pallet
Primary,X4-07-E-02,No,Yes,1,No,No,141,Bin
Primary,X4-07-E-03,No,Yes,1,No,No,15,Bin
Primary,X4-07-E-04,No,Yes,1,No,No,5,Bin
Primary,X4-07-E-06,No,Yes,1,No,No,4,Bin
Primary,X4-07-E-07,No,Yes,1,No,No,4,Bin
Primary,X4-07-G-P02,No,Yes,1,No,No,456,Pallet
Primary,X4-08-A-02,Yes,Yes,1,No,No,42,Bin
Primary,X4-08-A-03,Yes,Yes,1,No,No,14,Bin
Primary,X4-08-A-07,Yes,Yes,1,No,No,5,Bin
Primary,X4-08-B-01,Yes,Yes,1,No,No,11,Bin
Primary,X4-08-B-02,Yes,Yes,1,No,No,37,Bin
Primary,X4-08-B-03,No,Yes,1,No,No,7,Bin
Primary,X4-08-B-05,Yes,Yes,1,No,No,13,Bin
Primary,X4-08-C-01,Yes,Yes,1,No,No,17,Bin
Primary,X4-08-C-03,Yes,Yes,1,No,No,2,Bin
Primary,X4-08-C-04,Yes,Yes,1,No,No,6,Bin
Primary,X4-08-C-06,Yes,Yes,1,No,No,61,Bin
Primary,X4-08-D-01,Yes,Yes,1,No,No,6,Bin
Primary,X4-08-D-02,Yes,Yes,1,No,No,13,Bin
Primary,X4-08-D-04,Yes,Yes,1,No,No,1,Bin
Primary,X4-08-D-05,Yes,Yes,1,No,No,18,Bin
Primary,X4-08-D-06,Yes,Yes,1,No,No,3,Bin
Primary,X4-08-E-02,No,Yes,1,No,No,17,Bin
Primary,X4-08-F-P01,No,Yes,1,No,No,135,Pallet
Primary,X4-08-F-P02,No,Yes,1,No,No,2313,Pallet
Primary,X4-08-G-P02,No,Yes,1,No,No,18,Pallet
Primary,X4-08-H-P01,No,Yes,1,No,No,13,Pallet
Primary,X4-08-I-P01,No,Yes,1,No,No,7,Pallet
Primary,X4-08-I-P02,No,Yes,1,No,No,15,Pallet
Primary,X4-09-A-02,Yes,Yes,1,No,No,55,Bin
Primary,X4-09-A-03,Yes,Yes,1,No,No,28,Bin
Primary,X4-09-A-06,Yes,Yes,1,No,No,34,Bin
Primary,X4-09-A-07,Yes,Yes,1,No,No,11,Bin
Primary,X4-09-B-03,Yes,Yes,1,No,No,47,Bin
Primary,X4-09-B-04,Yes,Yes,1,No,No,48,Bin
Primary,X4-09-B-05,Yes,Yes,1,No,No,5,Bin
Primary,X4-09-B-06,Yes,Yes,1,No,No,3,Bin
Primary,X4-09-C-01,Yes,Yes,1,No,No,38,Bin
Primary,X4-09-C-02,Yes,Yes,1,No,No,9,Bin
Primary,X4-09-C-03,Yes,Yes,1,No,No,5,Bin
Primary,X4-09-C-04,Yes,Yes,1,No,No,7,Bin
Primary,X4-09-C-05,Yes,Yes,1,No,No,9,Bin
Primary,X4-09-C-06,Yes,Yes,1,No,No,101,Bin
Primary,X4-09-C-07,Yes,Yes,1,No,No,3,Bin
Primary,X4-09-D-01,Yes,Yes,1,No,No,34,Bin
Primary,X4-09-D-04,Yes,Yes,1,No,No,18,Bin
Primary,X4-09-D-05,Yes,Yes,1,No,No,2,Bin
Primary,X4-09-D-06,Yes,Yes,1,No,No,50,Bin
Primary,X4-09-D-07,Yes,Yes,1,No,No,2,Bin
Primary,X4-09-E-01,No,Yes,1,No,No,7,Bin
Primary,X4-09-E-02,No,Yes,1,No,No,1,Bin
Primary,X4-09-E-03,Yes,Yes,1,No,No,67,Bin
Primary,X4-09-E-04,No,Yes,1,No,No,1,Bin
Primary,X4-09-E-07,Yes,Yes,1,No,No,26,Bin
Primary,X4-09-F-P01,No,Yes,1,No,No,33,Pallet
Primary,X4-09-F-P02,No,Yes,1,No,No,9,Pallet
Primary,X4-09-G-P01,No,Yes,1,No,No,118,Pallet
Primary,X4-09-G-P02,No,Yes,1,No,No,324,Pallet
Primary,X4-09-H-P01,No,Yes,1,No,No,14,Pallet
Primary,X4-09-H-P02,Yes,Yes,1,No,No,81,Pallet
Primary,X4-09-I-P02,Yes,Yes,1,No,No,282,Pallet
Primary,X4-10-A-01,Yes,Yes,1,No,No,12,Bin
Primary,X4-10-A-02,Yes,Yes,1,No,No,39,Bin
Primary,X4-10-A-03,Yes,Yes,1,No,No,58,Bin
Primary,X4-10-A-04,Yes,Yes,1,No,No,33,Bin
Primary,X4-10-A-05,Yes,Yes,1,No,No,37,Bin
Primary,X4-10-A-06,Yes,Yes,1,No,No,4,Bin
Primary,X4-10-A-P02,Yes,Yes,99,No,No,12,Pallet
Primary,X4-10-B-01,Yes,Yes,1,No,No,2,Bin
Primary,X4-10-B-02,Yes,Yes,1,No,No,48,Bin
Primary,X4-10-B-03,Yes,Yes,1,No,No,7,Bin
Primary,X4-10-B-04,Yes,Yes,1,No,No,12,Bin
Primary,X4-10-B-06,Yes,Yes,1,No,No,6,Bin
Primary,X4-10-B-07,Yes,Yes,1,No,No,2,Bin
Primary,X4-10-C-01,Yes,Yes,1,No,No,6,Bin
Primary,X4-10-C-02,Yes,Yes,1,No,No,1,Bin
Primary,X4-10-C-03,Yes,Yes,1,No,No,8,Bin
Primary,X4-10-C-04,Yes,Yes,1,No,No,4,Bin
Primary,X4-10-C-05,Yes,Yes,1,No,No,12,Bin
Primary,X4-10-C-06,Yes,Yes,1,No,No,65,Bin
Primary,X4-10-C-07,Yes,Yes,1,No,No,30,Bin
Primary,X4-10-C-P01,Yes,Yes,99,No,No,959,Pallet
Primary,X4-10-D-01,Yes,Yes,1,No,No,3,Bin
Primary,X4-10-D-02,Yes,Yes,1,No,No,13,Bin
Primary,X4-10-D-03,Yes,Yes,1,No,No,3,Bin
Primary,X4-10-D-04,Yes,Yes,1,No,No,5,Bin
Primary,X4-10-D-05,Yes,Yes,1,No,No,22,Bin
Primary,X4-10-D-06,Yes,Yes,1,No,No,93,Bin
Primary,X4-10-D-P01,Yes,Yes,99,No,No,140,Pallet
Primary,X4-10-E-01,No,Yes,1,No,No,7,Bin
Primary,X4-10-E-02,No,Yes,1,No,No,78,Bin
Primary,X4-10-E-03,No,Yes,1,No,No,7,Bin
Primary,X4-10-E-04,No,Yes,1,No,No,49,Bin
Primary,X4-10-E-05,No,Yes,1,No,No,23,Bin
Primary,X4-10-F-P01,No,Yes,1,No,No,191,Pallet
Primary,X4-10-F-P02,No,Yes,1,No,No,77,Pallet
Primary,X4-10-G-P01,No,Yes,1,No,No,110,Pallet
Primary,X4-10-G-P02,No,Yes,1,No,No,1,Pallet
Primary,X4-10-H-P01,No,Yes,1,No,No,233,Pallet
Primary,X4-10-H-P02,No,Yes,1,No,No,102,Pallet
Primary,X4-10-I-P01,No,Yes,1,No,No,18,Pallet
Primary,X4-10-I-P02,No,Yes,1,No,No,144,Pallet
Primary,X4-11-A-01,Yes,Yes,0,No,No,1,Bin
Primary,X4-11-A-02,Yes,Yes,0,No,No,22,Bin
Primary,X4-11-A-03,Yes,Yes,0,No,No,61,Bin
Primary,X4-11-B-01,Yes,Yes,1,No,No,15,Bin
Primary,X4-11-B-02,Yes,Yes,1,No,No,2,Bin
Primary,X4-11-B-03,Yes,Yes,1,No,No,2,Bin
Primary,X4-11-B-04,No,Yes,1,No,No,14,Bin
Primary,X4-11-B-05,Yes,Yes,1,No,No,5,Bin
Primary,X4-11-B-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-11-B-07,Yes,Yes,1,No,No,8,Bin
Primary,X4-11-C-01,Yes,Yes,1,No,No,36,Bin
Primary,X4-11-C-02,Yes,Yes,1,No,No,1,Bin
Primary,X4-11-C-03,Yes,Yes,1,No,No,5,Bin
Primary,X4-11-C-04,Yes,Yes,1,No,No,1,Bin
Primary,X4-11-C-06,Yes,Yes,1,No,No,5,Bin
Primary,X4-11-C-P02,Yes,Yes,99,No,No,50,Pallet
Primary,X4-11-D-02,Yes,Yes,1,No,No,8,Bin
Primary,X4-11-D-03,Yes,Yes,1,No,No,50,Bin
Primary,X4-11-D-04,Yes,Yes,1,No,No,14,Bin
Primary,X4-11-D-05,Yes,Yes,1,No,No,2,Bin
Primary,X4-11-D-07,Yes,Yes,1,No,No,20,Bin
Primary,X4-11-F-PO1,No,Yes,1,No,No,107,Pallet
Primary,X4-11-F-PO2,No,Yes,1,No,No,5,Pallet
Primary,X4-11-G-PO1,No,Yes,1,No,No,1,Pallet
Primary,X4-11-H-PO1,No,Yes,1,No,No,190,Pallet
Primary,X4-11-H-PO2,No,Yes,1,No,No,88,Pallet
Primary,X4-11-I-P01,Yes,Yes,1,No,No,9,Pallet
Primary,X4-12-A-02,Yes,Yes,0,No,No,12,Bin
Primary,X4-12-A-03,Yes,Yes,0,No,No,9,Bin
Primary,X4-12-A-05,Yes,Yes,0,No,No,1,Bin
Primary,X4-12-A-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-A-07,Yes,Yes,1,No,No,9,Bin
Primary,X4-12-B-01,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-B-02,Yes,Yes,1,No,No,5,Bin
Primary,X4-12-B-03,Yes,Yes,1,No,No,14,Bin
Primary,X4-12-B-04,Yes,Yes,1,No,No,165,Bin
Primary,X4-12-B-05,Yes,Yes,1,No,No,181,Bin
Primary,X4-12-B-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-B-07,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-C-01,Yes,Yes,1,No,No,7,Bin
Primary,X4-12-C-02,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-C-03,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-C-04,Yes,Yes,1,No,No,4,Bin
Primary,X4-12-C-06,Yes,Yes,1,No,No,20,Bin
Primary,X4-12-C-07,Yes,Yes,1,No,No,6,Bin
Primary,X4-12-D-01,Yes,Yes,1,No,No,18,Bin
Primary,X4-12-D-02,Yes,Yes,1,No,No,2,Bin
Primary,X4-12-D-03,Yes,Yes,1,No,No,9,Bin
Primary,X4-12-D-04,Yes,Yes,1,No,No,6,Bin
Primary,X4-12-D-06,Yes,Yes,1,No,No,1,Bin
Primary,X4-12-D-07,Yes,Yes,1,No,No,21,Bin
Primary,X4-12-E-PO1,No,Yes,1,No,No,26,Pallet
Primary,X4-12-E-PO2,No,Yes,1,No,No,290,Pallet
Primary,X4-12-F-PO1,No,Yes,1,No,No,44,Pallet
Primary,X4-12-F-PO2,No,Yes,1,No,No,31,Pallet
Primary,X4-12-G-PO1,No,Yes,1,No,No,12,Pallet
